Date,Open,High,Low,Close,Volume
04-06-2014 15:30,420.41,424.86,416.45,417.49,6432255
05-06-2014 15:30,415.47,431.34,412.65,430.3,8990112
06-06-2014 15:30,432.28,435.74,423.87,434.36,8064951
09-06-2014 15:30,434.75,448.5,434.75,443.76,6990208
10-06-2014 15:30,445.44,450.48,437.67,448.5,6351229
11-06-2014 15:30,447.12,448.6,433.02,440.94,5822019
12-06-2014 15:30,440.2,446.58,436.98,444.7,4224821
13-06-2014 15:30,445.09,445.39,430.3,433.52,5398821
16-06-2014 15:30,431.79,433.52,424.42,426.2,4751076
17-06-2014 15:30,429.41,438.41,422.54,436.14,4834977
18-06-2014 15:30,439.7,440.2,425.9,428.47,3014079
19-06-2014 15:30,433.27,439.01,430.3,433.86,6664761
20-06-2014 15:30,436.44,437.28,428.28,433.32,4730789
23-06-2014 15:30,431.69,437.72,426.54,430.9,3759439
24-06-2014 15:30,429.41,440.79,429.41,437.38,3977357
25-06-2014 15:30,436.29,443.76,434.46,438.46,4431204
26-06-2014 15:30,438.22,444,431.49,433.27,4030884
27-06-2014 15:30,432.38,436.09,425.46,427.68,2593373
30-06-2014 15:30,429.31,431.49,424.42,426.64,3209913
01-07-2014 15:30,428.13,448.01,428.13,445.93,6363294
02-07-2014 15:30,446.53,453.65,440.29,450.88,5764628
03-07-2014 15:30,450.88,467.7,450.09,464.68,10030921
04-07-2014 15:30,464.93,469.13,461.46,464.38,6984574
07-07-2014 15:30,468.88,474.77,467,473.68,5245180
08-07-2014 15:30,474.32,479.47,460.33,464.93,6686015
09-07-2014 15:30,464.73,464.83,448.11,452.31,3885806
10-07-2014 15:30,455.23,469.62,444.89,448.26,5303111
11-07-2014 15:30,450.33,456.47,439.01,441.14,2709162
14-07-2014 15:30,440.2,453.9,437.82,451.08,3573195
15-07-2014 15:30,453.3,459.88,451.77,457.9,3571017
16-07-2014 15:30,461.17,466.51,457.11,465.22,3554224
17-07-2014 15:30,461.96,472.2,460.13,470.17,5060355
18-07-2014 15:30,466.71,472.34,461.31,470.17,4104064
21-07-2014 15:30,471.11,473.28,464.93,469.82,2125042
22-07-2014 15:30,469.82,482.93,467.15,481.45,4200537
23-07-2014 15:30,480.26,482.63,471.6,479.62,4694832
24-07-2014 15:30,477.98,481.94,471.95,480.01,3303449
25-07-2014 15:30,480.75,480.75,451.47,456.12,6276194
28-07-2014 15:30,451.57,464.97,446.43,448.95,8303008
30-07-2014 15:30,450.09,450.53,437.23,446.48,13451030
31-07-2014 15:30,448.11,449.79,440.24,441.93,9372425
01-08-2014 15:30,440,450.83,433.27,435.25,8788380
04-08-2014 15:30,437.52,443.56,436.39,441.78,7438170
05-08-2014 15:30,444.84,452.96,439.4,451.87,3987890
06-08-2014 15:30,450.09,450.09,440.39,442.72,4807563
07-08-2014 15:30,442.77,445.49,435.45,437.23,4819648
08-08-2014 15:30,432.78,433.12,425.75,428.23,6422294
11-08-2014 15:30,434.85,443.61,432.28,441.73,8643044
12-08-2014 15:30,475.81,476.8,463.34,468.88,14729593
13-08-2014 15:30,471.9,474.67,461.07,468.39,6232455
14-08-2014 15:30,469.23,480.6,468.54,479.37,6349274
18-08-2014 15:30,483.77,500.19,483.62,498.36,8564539
19-08-2014 15:30,502.02,515.08,500.09,513.25,9859931
20-08-2014 15:30,513.4,516.36,505.38,506.72,5409421
21-08-2014 15:30,510.43,512.56,500.69,507.21,5405948
22-08-2014 15:30,509.69,515.03,505.09,506.03,4357503
25-08-2014 15:30,511.42,512.41,499.89,502.91,3963009
26-08-2014 15:30,493.12,509.64,490.99,507.12,4674270
27-08-2014 15:30,513.3,518.34,510.63,516.07,3863988
28-08-2014 15:30,518.05,525.91,517.01,519.38,5538124
01-09-2014 15:30,520.32,523.78,511.17,514.39,6254629
02-09-2014 15:30,514.39,515.13,506.52,510.68,4650966
03-09-2014 15:30,520.42,524.77,515.67,516.96,7316875
04-09-2014 15:30,517.06,517.06,503.75,507.46,7803460
05-09-2014 15:30,507.46,511.02,497.72,500.54,9954962
08-09-2014 15:30,502.52,506.47,497.47,504.59,9167389
09-09-2014 15:30,505.58,512.8,502.12,511.57,9037982
10-09-2014 15:30,508.25,515.33,506.87,510.97,7237841
11-09-2014 15:30,512.41,512.7,505.48,508.8,3952038
12-09-2014 15:30,509.44,513.74,507.86,511.62,4596246
15-09-2014 15:30,506.47,509.84,504.64,506.87,2970679
16-09-2014 15:30,504.49,505.24,489.31,494.35,5734024
17-09-2014 15:30,496.58,504,486.09,501.48,4947732
18-09-2014 15:30,500.24,521.11,495.29,519.73,7051279
19-09-2014 15:30,519.53,523.29,510.97,513.3,5132096
22-09-2014 15:30,509.44,536.64,508.45,534.22,7888770
23-09-2014 15:30,535.85,536.74,510.53,512.21,7448994
24-09-2014 15:30,510.43,512.16,501.08,507.86,3846158
25-09-2014 15:30,507.16,509.19,494.6,498.9,6322423
26-09-2014 15:30,496.68,507.51,487.03,505.58,7175476
29-09-2014 15:30,504.59,510.03,502.17,505.24,5106197
30-09-2014 15:30,509.14,509.14,494.9,496.73,5517683
01-10-2014 15:30,495.79,501.92,493.86,497.32,3687493
07-10-2014 15:30,497.32,511.22,497.32,499.5,5404357
08-10-2014 15:30,501.53,507.16,496.58,503.5,3921022
09-10-2014 15:30,509.39,516.86,507.76,514.98,3718984
10-10-2014 15:30,508.95,508.95,484.07,487.38,7455947
13-10-2014 15:30,484.71,492.82,474.87,490.89,5138424
14-10-2014 15:30,493.51,494.8,480.85,482.73,3845609
16-10-2014 15:30,480.21,495.69,476.5,478.58,6573240
17-10-2014 15:30,478.53,478.53,462.95,470.66,9493560
20-10-2014 15:30,482.63,491.63,479.37,489.31,5777633
21-10-2014 15:30,493.66,498.71,488.42,496.04,3930435
22-10-2014 15:30,503.16,514.88,503.16,513.54,5780947
23-10-2014 15:30,513.4,513.4,509.04,510.28,356219
27-10-2014 15:30,511.42,512.41,496.83,498.26,3143561
28-10-2014 15:30,500.24,505.78,497.62,503.16,2396689
29-10-2014 15:30,509.93,521.76,509.93,520.52,4369226
30-10-2014 15:30,516.71,525.61,514.48,521.26,6176152
31-10-2014 15:30,520.67,532.69,515.33,530.06,3914563
03-11-2014 15:30,524.87,530.11,520.57,525.66,2764829
05-11-2014 15:30,523.29,533.97,515.62,530.21,6515021
07-11-2014 15:30,531.3,538.08,526.45,527.59,2454112
10-11-2014 15:30,525.02,528.68,513.15,516.66,3353906
11-11-2014 15:30,519.33,521.8,511.52,516.07,2523943
12-11-2014 15:30,517.75,531.1,516.27,526.11,3579289
13-11-2014 15:30,527.25,530.21,517.8,521.06,2769737
14-11-2014 15:30,524.13,531,514.04,518.24,4667710
17-11-2014 15:30,514.39,541.64,514.39,539.36,7083220
18-11-2014 15:30,542.73,544.75,534.66,535.75,4499757
19-11-2014 15:30,538.18,539.07,516.86,523.78,4628849
20-11-2014 15:30,527.25,528.09,514.68,519.08,3788322
21-11-2014 15:30,522.84,533.58,521.51,525.27,3976809
24-11-2014 15:30,525.27,532.83,519.33,520.72,3753092
25-11-2014 15:30,522.84,523.34,507.46,516.22,4313395
26-11-2014 15:30,516.07,519.13,509.44,514.34,4589398
27-11-2014 15:30,509.44,517.2,505.98,514.34,5641394
28-11-2014 15:30,518.74,533.18,515.87,527.74,8174796
01-12-2014 15:30,534.02,534.02,524.38,530.21,5093458
02-12-2014 15:30,529.92,530.02,522.4,523.24,3555543
03-12-2014 15:30,529.42,532.98,520.62,523.29,3997174
04-12-2014 15:30,528.23,531.45,516.36,522.05,3600835
05-12-2014 15:30,518.79,525.02,516.81,519.68,2443317
08-12-2014 15:30,519.43,524.77,508.15,510.13,3102060
09-12-2014 15:30,511.67,515.23,495.94,497.82,5503173
10-12-2014 15:30,490.64,509.34,487.88,505.48,5561474
11-12-2014 15:30,501.33,507.26,492.62,498.46,4026431
12-12-2014 15:30,493.51,502.27,490.64,494.55,3859003
15-12-2014 15:30,489.56,496.38,487.03,488.62,3855125
16-12-2014 15:30,484.71,486.39,473.33,476.45,4762142
17-12-2014 15:30,473.43,481.15,463.59,470.66,6172599
18-12-2014 15:30,475.86,484.71,475.66,479.66,4370887
19-12-2014 15:30,485.01,492.43,478.92,480.65,4616429
22-12-2014 15:30,480.85,491.93,476.15,489.36,3191672
23-12-2014 15:30,491.44,496.04,480.36,482.88,4121567
24-12-2014 15:30,484.86,487.43,476.35,478.72,6440960
26-12-2014 15:30,477.79,482.29,473.78,479.91,2314336
29-12-2014 15:30,479.91,492.62,479.91,489.71,2788674
30-12-2014 15:30,493.61,494.11,484.96,488.42,1683677
31-12-2014 15:30,489.16,493.32,485.75,490.2,3183466
01-01-2015 15:30,489.16,494.06,486.94,493.07,934528
02-01-2015 15:30,491.88,511.81,491.88,506.27,4148596
05-01-2015 15:30,504.59,520.32,501.23,518.14,6686952
06-01-2015 15:30,508.8,508.8,493.86,495.99,7894918
07-01-2015 15:30,489.66,495,483.92,488.52,9134678
08-01-2015 15:30,498.56,509.24,495.59,506.47,5476843
09-01-2015 15:30,515.62,519.28,509.93,516.66,4010545
12-01-2015 15:30,512.9,519.03,505.73,516.66,2533395
13-01-2015 15:30,514.73,520.02,509.69,513.84,4282874
14-01-2015 15:30,515.87,520.96,508.4,514.73,6006186
15-01-2015 15:30,522.6,530.21,518.1,527.2,6829305
16-01-2015 15:30,525.37,530.02,516.76,520.07,4205034
19-01-2015 15:30,520.82,533.77,517.5,532.69,4568341
20-01-2015 15:30,532.93,554.94,528.98,553.16,6075180
21-01-2015 15:30,550.84,552.42,540.1,545.55,6452158
22-01-2015 15:30,544.7,562.56,542.63,560.38,5946787
23-01-2015 15:30,568.79,584.77,567.8,582.1,7682336
27-01-2015 15:30,589.61,601.14,589.61,598.02,7136967
28-01-2015 15:30,592.53,592.73,580.66,582.84,8209728
29-01-2015 15:30,579.67,594.21,574.33,592.14,5812166
30-01-2015 15:30,594.91,598.17,574.83,578.83,4136616
02-02-2015 15:30,581.45,589.47,574.58,586.1,4316925
03-02-2015 15:30,591.2,605.79,589.76,596.79,6035606
04-02-2015 15:30,600.1,600.1,581.85,585.01,3362648
05-02-2015 15:30,584.62,596.39,575.72,582.84,6774777
06-02-2015 15:30,560.93,565.82,546.24,553.56,12091509
09-02-2015 15:30,544.06,548.46,535.46,536.79,4579430
10-02-2015 15:30,538.13,561.87,537.48,558.01,5557625
11-02-2015 15:30,560.88,565.23,547.38,552.87,4588336
12-02-2015 15:30,556.13,559.89,546.53,555.73,5430678
13-02-2015 15:30,556.62,561.08,549.01,559.44,3469320
16-02-2015 15:30,562.86,574.18,559.39,567.95,5732125
18-02-2015 15:30,566.52,580.66,554.6,577.99,5784461
19-02-2015 15:30,579.67,586.15,565.92,570.33,4271131
20-02-2015 15:30,573.24,578.68,566.07,573.64,3865784
23-02-2015 15:30,575.72,578.14,565.87,568,3008142
24-02-2015 15:30,570.77,571.76,553.9,558.31,4304190
25-02-2015 15:30,560.58,569.78,557.91,562.07,3050026
26-02-2015 15:30,563.94,565.87,551.33,554.6,3533029
27-02-2015 15:30,560.93,574.73,557.42,568.94,4310800
02-03-2015 15:30,590.95,594.51,566.91,578.68,4899347
03-03-2015 15:30,576.21,576.21,565.82,567.9,3555077
04-03-2015 15:30,575.22,585.71,563.94,567.9,6176534
05-03-2015 15:30,569.78,571.56,561.57,564.54,3318912
09-03-2015 15:30,564.84,567.41,555.93,559,3528212
10-03-2015 15:30,561.77,566.52,552.67,554.15,3875591
11-03-2015 15:30,554.94,559.1,542.28,544.95,3151043
12-03-2015 15:30,548.91,560.83,548.32,557.81,3394342
13-03-2015 15:30,559.54,559.59,549.11,552.32,5325356
16-03-2015 15:30,553.01,559.59,548.27,550.89,2757396
17-03-2015 15:30,557.91,572.75,556.33,565.38,5338621
18-03-2015 15:30,564.19,564.84,550.49,554.15,4521120
19-03-2015 15:30,558.9,562.81,545.3,547.82,3260146
20-03-2015 15:30,543.02,544.7,535.16,541.69,5065418
23-03-2015 15:30,542.13,551.78,542.13,545.5,3120391
24-03-2015 15:30,545.84,546.53,522.69,526.5,4471090
25-03-2015 15:30,529.72,539.71,527.74,536,8533721
26-03-2015 15:30,525.17,533.18,515.18,518.59,6475129
27-03-2015 15:30,519.97,531,512.56,529.57,4671141
30-03-2015 15:30,531.05,535.21,525.61,534.17,3969941
31-03-2015 15:30,534.32,553.76,531.8,544.26,5352135
01-04-2015 15:30,543.17,560.28,542.08,558.8,4177702
06-04-2015 15:30,563.9,573.5,555.35,568.15,5728358
07-04-2015 15:30,569.05,570.7,554.05,560.35,3201751
08-04-2015 15:30,565,569.6,559.2,561.5,3774897
09-04-2015 15:30,562.8,564.85,552.25,559.9,3043135
10-04-2015 15:30,558.8,569.4,555.55,562.65,2808049
13-04-2015 15:30,563,563.9,552.45,556.25,2889208
15-04-2015 15:30,551.25,551.25,538.25,540.45,4118983
16-04-2015 15:30,543.75,551.25,534.2,541.25,4027716
17-04-2015 15:30,541.5,544.8,534.15,535.35,2728290
20-04-2015 15:30,543.15,543.15,521.05,533.2,5011252
21-04-2015 15:30,531.45,538,523.5,527.4,3243871
22-04-2015 15:30,529,529.7,510.65,523.5,4311384
23-04-2015 15:30,527.8,527.8,508.45,512,4961920
24-04-2015 15:30,515.25,520,508.6,516.2,4302328
27-04-2015 15:30,521,523,513.05,516.85,3082875
28-04-2015 15:30,520.5,533.8,518.35,529.85,6417077
29-04-2015 15:30,526.75,528,516.8,520.9,3685760
30-04-2015 15:30,518.2,520.8,506.75,508.25,10009172
04-05-2015 15:30,511.75,516,497.5,506.45,5849866
05-05-2015 15:30,509.5,515.7,506.05,510.45,3398712
06-05-2015 15:30,508.5,508.5,495.8,497.85,5925410
07-05-2015 15:30,493.5,503,482.6,488.1,5504557
08-05-2015 15:30,498.75,515.9,497.35,513.7,6229295
11-05-2015 15:30,522.25,530.95,517,529.7,5520513
12-05-2015 15:30,525.7,525.7,511.15,513.55,4569616
13-05-2015 15:30,517,525.55,506.55,520.45,4442178
14-05-2015 15:30,519,519,510.1,516.6,3587736
15-05-2015 15:30,519,524.5,517.05,519.9,4038816
18-05-2015 15:30,517.25,524.4,510.3,520.7,4363711
19-05-2015 15:30,516.9,518.75,508.7,509.8,5500642
20-05-2015 15:30,511,513.85,503.55,505.25,6385674
21-05-2015 15:30,506.5,512.5,505,511.2,4708702
22-05-2015 15:30,511.75,516.95,510.2,514.65,4744826
25-05-2015 15:30,513,514,503,505.3,3080546
26-05-2015 15:30,505,506,493.55,497.6,7389680
27-05-2015 15:30,473.6,474.95,463.55,471.75,15936377
28-05-2015 15:30,473.85,487.45,472.25,484.35,11792862
29-05-2015 15:30,485.2,490.25,479.4,481.65,7892019
01-06-2015 15:30,482.9,482.9,471,472.05,4610219
02-06-2015 15:30,473.1,478.4,465,466.95,6237231
03-06-2015 15:30,467,468.75,434.7,456.85,9702740
04-06-2015 15:30,456.85,458.45,445.45,451.2,8001049
05-06-2015 15:30,445.65,449.55,439.5,442.1,11195670
08-06-2015 15:30,435.3,438,429.05,435.6,7072020
09-06-2015 15:30,431.3,443.8,431.3,440.05,7741629
10-06-2015 15:30,439.9,449.4,436,446.6,9716102
11-06-2015 15:30,446.5,446.8,428.1,430.2,9668308
12-06-2015 15:30,426.55,429.5,417.25,421.8,10871836
15-06-2015 15:30,426,427.95,418.1,426.35,7287773
16-06-2015 15:30,427.05,435.8,421.25,432.8,6192559
17-06-2015 15:30,436,437.4,426.5,433.7,7034146
18-06-2015 15:30,434.9,447.5,431.4,445.45,8198142
19-06-2015 15:30,444.8,444.8,431.6,433.05,6891821
22-06-2015 15:30,435,444,435,440.5,5281379
23-06-2015 15:30,441,447.4,435,436,5762483
24-06-2015 15:30,438.7,438.7,428.1,430.6,7081258
25-06-2015 15:30,433,436.1,429.5,432.4,7745469
26-06-2015 15:30,435,438.8,431.2,437.6,5009173
29-06-2015 15:30,428.8,432.5,418.15,428.25,7143044
30-06-2015 15:30,428,436.25,422.7,434.15,6387312
01-07-2015 15:30,436.75,447.4,431.4,444.5,6054910
02-07-2015 15:30,445,445,435,436.4,4641851
03-07-2015 15:30,436,436,430.45,433.15,3709457
06-07-2015 15:30,428,433.5,420.7,431.1,4600687
07-07-2015 15:30,434.35,435.7,428,431.55,5667938
08-07-2015 15:30,424,424,400,404.95,15521757
09-07-2015 15:30,400.15,403.35,394.25,397.8,9351601
10-07-2015 15:30,400.25,405.8,398.05,401.9,13661389
13-07-2015 15:30,406.7,406.7,397.05,402.1,8047912
14-07-2015 15:30,403.5,403.5,380.95,385.95,11333562
15-07-2015 15:30,387,395,382.6,394.3,15561638
16-07-2015 15:30,394.9,398.65,392.45,395.25,5199913
17-07-2015 15:30,395.95,403.25,390.4,398.05,6590110
20-07-2015 15:30,399,401.9,389.3,390.75,5777196
21-07-2015 15:30,391.8,393.3,386.1,389.1,6461958
22-07-2015 15:30,388,392.8,385.95,389.55,5955109
23-07-2015 15:30,388.75,403.4,385,401.35,9510349
24-07-2015 15:30,397.55,399.35,389,390.25,7059848
27-07-2015 15:30,384.25,385.25,373,377.45,8450904
28-07-2015 15:30,373,374.9,366.1,370.1,10975840
29-07-2015 15:30,373.9,379.95,372.7,376.45,9532212
30-07-2015 15:30,381.65,382.5,376,377.45,6562559
31-07-2015 15:30,380.8,390.5,380.05,383.85,6947628
03-08-2015 15:30,386.35,394.4,382,388.2,6647982
04-08-2015 15:30,385.9,387,378,380.75,5621275
05-08-2015 15:30,378.75,388.5,375.1,376.4,8298929
06-08-2015 15:30,376.5,384.7,373.2,383.1,7976356
07-08-2015 15:30,382.4,396,382.4,393.4,10706804
10-08-2015 15:30,384,395.3,382.1,385.7,14494111
11-08-2015 15:30,387.1,388,367.55,369.15,9984809
12-08-2015 15:30,365,367.85,365,367.85,0
13-08-2015 15:30,356.9,360.95,348,349.4,11147702
14-08-2015 15:30,351.45,359.75,345.1,355.25,6400810
17-08-2015 15:30,354.4,362.3,345.25,356.1,5812093
18-08-2015 15:30,355.85,358.35,347.7,348.6,5623977
19-08-2015 15:30,348.7,354.9,344,351.25,6435894
20-08-2015 15:30,348,349.7,341,342.2,7789676
21-08-2015 15:30,339.4,339.4,327.75,332.4,8793065
24-08-2015 15:30,317,317,301.6,308.25,14753473
25-08-2015 15:30,308,331.35,305.8,328.85,13398318
26-08-2015 15:30,322,341.4,318.25,335.1,13781660
27-08-2015 15:30,338.4,342.55,327.25,334.05,17224851
28-08-2015 15:30,342,342,335.25,340.05,7123909
31-08-2015 15:30,340,348.75,332.45,340.15,7244287
01-09-2015 15:30,334.95,339.35,325.1,329.9,8606005
02-09-2015 15:30,328.85,332.5,321.45,324.45,8097313
03-09-2015 15:30,326.2,339.8,326.2,333.55,8138855
04-09-2015 15:30,330,330.8,316,322.9,6592654
07-09-2015 15:30,327.8,333,320,322.85,5357928
08-09-2015 15:30,326,333.25,316.3,330.9,6729868
09-09-2015 15:30,335.35,350.7,333.6,344.9,8833492
10-09-2015 15:30,340.05,356.45,331,354.1,9872906
11-09-2015 15:30,354.9,358.9,342.25,344.6,8569963
14-09-2015 15:30,348.9,350.9,342.25,346.8,5480940
15-09-2015 15:30,345.95,345.95,333.05,334.35,5802405
16-09-2015 15:30,337.7,340.4,332.5,338.05,5708786
18-09-2015 15:30,329.2,333.8,326.85,330.25,14893326
21-09-2015 15:30,326.85,334.9,325.65,331.7,5172386
22-09-2015 15:30,332,333.6,314,315.8,7122834
23-09-2015 15:30,311,312.55,306.25,310.3,8954516
24-09-2015 15:30,309.7,312,301.6,303.4,13799813
28-09-2015 15:30,304.4,304.4,283.5,285,13577316
29-09-2015 15:30,281.2,294.8,279.1,288.75,12304403
30-09-2015 15:30,289.25,299.75,288.1,298.6,12926187
01-10-2015 15:30,301.45,301.5,291.5,297.75,7501080
05-10-2015 15:30,302.5,322.1,302.5,315.15,14527820
06-10-2015 15:30,320.55,334.7,319.55,333.7,18806867
07-10-2015 15:30,333.9,345,329,341.35,17802539
08-10-2015 15:30,343.8,347.3,341.55,343.25,12085332
09-10-2015 15:30,346.2,359.2,341.1,356.45,11635790
12-10-2015 15:30,356.5,367,356.4,362.35,10509775
13-10-2015 15:30,360,365.25,355.05,361.1,9969583
14-10-2015 15:30,358.75,360.25,351.1,352.3,7009418
15-10-2015 15:30,355.3,383.75,355.3,381.3,19487376
16-10-2015 15:30,388.6,390.95,380.65,386.75,16497652
19-10-2015 15:30,384,384,376.25,378.7,7455714
20-10-2015 15:30,379,395.75,377.4,383.15,15426131
21-10-2015 15:30,379.95,386.4,378.55,381.45,8720671
23-10-2015 15:30,383.9,388.8,382,383,6744440
26-10-2015 15:30,386.45,389.9,383.25,384.6,5064657
27-10-2015 15:30,383,386.95,382.2,383.35,4423221
28-10-2015 15:30,382.8,390.75,382.2,386.3,8018683
29-10-2015 15:30,388.95,396.8,384.25,391.2,15381516
30-10-2015 15:30,389.75,390.8,383.5,384.95,6651831
02-11-2015 15:30,386.1,392.05,384.4,387.95,7511675
03-11-2015 15:30,391.25,391.25,380.8,382.05,5887746
04-11-2015 15:30,390.05,407.25,390.05,404.85,13985828
05-11-2015 15:30,403.6,412.8,401.45,404,12912937
06-11-2015 15:30,399.9,404.4,392.5,396.15,11016134
09-11-2015 15:30,374,413.5,373.05,411.75,22128119
10-11-2015 15:30,408,417.4,402.7,407.45,12654616
13-11-2015 15:30,411.35,417.5,401.8,403.95,11007237
16-11-2015 15:30,401,404.85,394.2,400.25,7673487
17-11-2015 15:30,403,410.7,398.55,407.5,6063987
18-11-2015 15:30,407.95,413.5,403.25,406.25,6960097
19-11-2015 15:30,409.9,409.9,403.5,406.95,5645524
20-11-2015 15:30,408.5,410.7,401.35,402.85,5420173
23-11-2015 15:30,400.35,404.4,396.5,402.1,4658448
24-11-2015 15:30,399.1,406.5,397.05,400.95,5624579
26-11-2015 15:30,404.75,426.45,404,424.4,15070353
27-11-2015 15:30,425.55,431.9,416.45,417.65,9720127
30-11-2015 15:30,419.9,429.6,418,423.5,9901753
01-12-2015 15:30,427,427,416.1,417.35,6402692
02-12-2015 15:30,415.9,418.9,410.3,413.15,6543300
03-12-2015 15:30,408.7,411.9,404.25,405.6,5999323
04-12-2015 15:30,402.5,411.5,398.7,399.95,8477407
07-12-2015 15:30,402.9,403,395.3,399.15,6156323
08-12-2015 15:30,396.95,406.95,396.1,402.4,7851653
09-12-2015 15:30,402.8,405,392.75,393.95,6103583
10-12-2015 15:30,401.2,401.2,385.25,389.6,10684178
11-12-2015 15:30,390.9,392.65,375.3,377.95,6537672
14-12-2015 15:30,369.75,373.5,360.5,371.6,12682481
15-12-2015 15:30,371.25,380.95,365.5,379.5,7717531
16-12-2015 15:30,375.9,385,372.85,380.45,11874858
17-12-2015 15:30,385,387,376.05,382.95,7604665
18-12-2015 15:30,381.9,384.8,376.8,378.25,6454322
21-12-2015 15:30,379.1,382.55,377.5,380.15,4015631
22-12-2015 15:30,380.9,382.8,377.2,378.1,3802024
23-12-2015 15:30,379.9,380.85,377.5,378.45,3953766
24-12-2015 15:30,380.9,384.75,377.6,382.4,4568751
28-12-2015 15:30,384.9,395,383.75,394,7166351
29-12-2015 15:30,392.9,397.5,388.75,391.85,7359611
30-12-2015 15:30,392,395,390.5,393.45,4866177
31-12-2015 15:30,394,395.75,389.15,391.3,6410622
01-01-2016 15:30,392.5,403,373,401.9,4377363
04-01-2016 15:30,400,400.1,375.05,377.05,7822660
05-01-2016 15:30,381.05,382.45,372.1,374.45,6901068
06-01-2016 15:30,374.25,375.5,364.6,365.9,7211230
07-01-2016 15:30,356.25,358,338.1,343.55,11782307
08-01-2016 15:30,345.6,355.85,345.6,353.35,8770370
11-01-2016 15:30,343.9,364.75,341.65,360.2,10576721
12-01-2016 15:30,362.7,363.95,351.6,355.4,8363062
13-01-2016 15:30,360.45,369.8,356.3,364.6,14191511
14-01-2016 15:30,356.1,359.4,346.8,354.3,10673343
15-01-2016 15:30,353.9,353.9,339.35,341.3,6557584
18-01-2016 15:30,341,343.3,334.4,340.2,6285144
19-01-2016 15:30,343,357.2,342,354.15,7304555
20-01-2016 15:30,349.65,349.65,338.8,342.25,9156596
21-01-2016 15:30,340.65,344.15,323,328.55,16524035
22-01-2016 15:30,335.5,345.9,331.5,339.5,9595392
25-01-2016 15:30,345.5,345.5,331.15,332.6,6106931
27-01-2016 15:30,338,341,333.2,337.05,8333202
28-01-2016 15:30,336.3,341.4,332.3,334.2,13153617
29-01-2016 15:30,332,340.6,324.2,336.9,10350998
01-02-2016 15:30,338.75,342.4,332.25,338.5,6563774
02-02-2016 15:30,343.8,344.7,327.7,329.55,9179304
03-02-2016 15:30,325.55,325.95,317.05,320.3,6685445
04-02-2016 15:30,325.3,329.3,321.2,325.5,6086981
05-02-2016 15:30,330.5,339,326.65,337.1,9236577
08-02-2016 15:30,334.95,334.95,321.35,322.45,6974342
09-02-2016 15:30,319.5,322.65,308.8,310.65,12489713
10-02-2016 15:30,309.85,309.95,288.25,291.55,21756193
11-02-2016 15:30,298.5,300,265.8,276.35,21632886
12-02-2016 15:30,281,303.95,271.6,296.05,21542152
15-02-2016 15:30,297.9,320.75,297.7,317.25,18888699
16-02-2016 15:30,319.4,324.2,298.9,301.15,13598374
17-02-2016 15:30,302.95,313.5,298.65,310.15,13717526
18-02-2016 15:30,315.15,319.1,306.2,314,12498247
19-02-2016 15:30,312.1,320,311.1,318.2,7706462
22-02-2016 15:30,320,324.2,313.6,318.85,8699779
23-02-2016 15:30,324,324.75,314.45,318.55,11635881
24-02-2016 15:30,316,316,304.75,306.3,7629905
25-02-2016 15:30,309.8,312.2,296.2,298.2,12959812
26-02-2016 15:30,303.2,305.2,297.6,301.8,9181680
29-02-2016 15:30,303.2,305.75,290.25,299.7,12607181
01-03-2016 15:30,301.1,317,301.1,315.35,11440045
02-03-2016 15:30,322.9,326,314.35,317.1,12418149
03-03-2016 15:30,324.5,339.8,321.5,336.7,12844057
04-03-2016 15:30,340.15,348.75,338.65,343.5,8197520
08-03-2016 15:30,346.5,353.75,341.5,346.05,7888999
09-03-2016 15:30,339.9,349,336,347.7,6383925
10-03-2016 15:30,347,353.6,341.4,348.5,7443048
11-03-2016 15:30,348.5,355.9,345.15,354.25,7641330
14-03-2016 15:30,359.9,370.55,358.95,366.45,13066837
15-03-2016 15:30,366.9,370.7,359.55,360.4,9800731
16-03-2016 15:30,359.95,362.75,353.3,359.55,7554537
17-03-2016 15:30,366.9,367.4,358.6,360.9,6914296
18-03-2016 15:30,362.5,367.8,362.5,366.05,6594019
21-03-2016 15:30,367.25,375.5,365.75,374.7,9325793
22-03-2016 15:30,376.95,381.5,370.4,377.2,8909026
23-03-2016 15:30,378,379.45,374.05,377,5766182
28-03-2016 15:30,375.5,375.5,361.5,363.3,8062793
29-03-2016 15:30,364,378.95,363.05,372.45,9364810
30-03-2016 15:30,380.5,391.5,376.8,388.6,10295891
31-03-2016 15:30,387.9,393.6,380.5,386.6,10738707
01-04-2016 15:30,386.4,386.4,377.7,379.65,5683771
04-04-2016 15:30,385.95,391,382.4,388.4,6011729
05-04-2016 15:30,386,386,369,370.5,6058241
06-04-2016 15:30,373.7,382.4,372.05,376.7,7323269
07-04-2016 15:30,375.95,384.8,370.3,375.2,8724110
08-04-2016 15:30,375.5,380.05,370.5,371.45,4860484
11-04-2016 15:30,373.95,387.8,373.9,386.65,6827449
12-04-2016 15:30,387.95,397.4,387.15,395.8,7702684
13-04-2016 15:30,400,411.75,398.15,408.75,12373115
18-04-2016 15:30,407.65,409.9,402.5,407.35,5571076
20-04-2016 15:30,407,410.35,400.65,404.1,7589901
21-04-2016 15:30,408.7,417.2,406,411.5,9211869
22-04-2016 15:30,412.1,420.5,408,417,5995998
25-04-2016 15:30,417.6,417.6,410,412.2,3272996
